topic,url,index,ratings,total,snapshot
business,http://www.creditsesame.com/refinance/,1250,"0,0,0,0,0",0,/static/snapshots/l/url1250.jpg
culture_politics,http://online.wsj.com/article/SB10001424052970203806504577181652800384514.html,1251,"0,0,0,0,0",0,/static/snapshots/l/url1251.jpg
business,http://www.teamtechnology.co.uk/loans-guidebook/reduce-your-debt.html,1252,"0,0,0,0,0",0,/static/snapshots/l/url1252.jpg
business,http://www.ftc.gov/bcp/edu/pubs/consumer/credit/cre19.shtm,1253,"0,0,0,0,0",0,/static/snapshots/l/url1253.jpg
business,http://www.ehow.com/how_2330584_reduce-credit-card-debt.html,1254,"0,0,0,0,0",0,/static/snapshots/l/url1254.jpg
business,http://www.becomingminimalist.com/2011/10/14/33-proven-ways-to-reduce-personal-debt/,1255,"0,0,0,0,0",0,/static/snapshots/l/url1255.jpg
business,http://www.webwombat.com.au/finance_/articles/reducing-creditcard-debt.htm,1256,"0,0,0,0,0",0,/static/snapshots/l/url1256.jpg
business,http://www.mint.com/blog/goals/your-bailout-slash-your-credit-card-debt/,1257,"0,0,0,0,0",0,/static/snapshots/l/url1257.jpg
business,http://www.creditcardfinder.com.au/credit-card-debt,1258,"0,0,0,0,0",0,/static/snapshots/l/url1258.jpg
business,http://loan.approval.net/5/how-to-reduce-personal-debt/,1259,"0,0,0,0,0",0,/static/snapshots/l/url1259.jpg
business,http://www.fool.com/how-to-invest/personal-finance/credit/index.aspx,1260,"0,0,0,0,0",0,/static/snapshots/l/url1260.jpg
computer_internet,http://www.wikihow.com/Reduce-Your-Personal-Debt,1261,"0,0,0,0,0",0,/static/snapshots/l/url1261.jpg
business,http://www.insolvencyprofessionals.com.au/debt-help/how-to-reduce-credit-card-debt-reducing-credit-card-debt-tips,1262,"0,0,0,0,0",0,/static/snapshots/l/url1262.jpg
business,http://www.creditcards.com/credit-card-news/help/8-steps-cut-credit-card-debt-6000.php,1263,"0,0,0,0,0",0,/static/snapshots/l/url1263.jpg
business,http://www.moving.com/articles/reduce-your-debt.asp,1264,"0,0,0,0,0",0,/static/snapshots/l/url1264.jpg
business,http://www.creditcarddebtrelief.org/how-to-reduce-credit-card-debt/,1265,"0,0,0,0,0",0,/static/snapshots/l/url1265.jpg
business,http://www.youtube.com/watch?v=MCPpzfGorjE,1266,"0,0,0,0,0",0,/static/snapshots/l/url1266.jpg
business,http://www.moneyclubs.com/smallstep-prevent-identity-theft.htm,1267,"0,0,0,0,0",0,/static/snapshots/l/url1267.jpg
computer_internet,http://www.ratesupermarket.ca/blog/ways-to-reduce-personal-debt-after-the-holidays/,1268,"0,0,0,0,0",0,/static/snapshots/l/url1268.jpg
business,http://www.consolidatedcredit.org/credit-card-debt/reduce-debt/,1269,"0,0,0,0,0",0,/static/snapshots/l/url1269.jpg
business,http://www.debtconsolidationcare.com/debt-reduction.html,1270,"0,0,0,0,0",0,/static/snapshots/l/url1270.jpg
business,http://l-pawlik-kienlen.suite101.com/four-psychological-incentives-for-reducing-debt-a194723,1271,"0,0,0,0,0",0,/static/snapshots/l/url1271.jpg
business,http://cgi.money.cnn.com/tools/debtplanner/debtplanner.jsp,1272,"0,0,0,0,0",0,/static/snapshots/l/url1272.jpg
business,http://www.cleveland.com/business/index.ssf/2011/12/how_to_reduce_your_credit_card.html,1273,"0,0,0,0,0",0,/static/snapshots/l/url1273.jpg
business,http://creditcarddebtx.com/credit-card-debt-problem-solving/,1274,"0,0,0,0,0",0,/static/snapshots/l/url1274.jpg
business,http://debtpayoff.ca/blog/how-to-reduce-credit-card-debt-quickly/,1275,"0,0,0,0,0",0,/static/snapshots/l/url1275.jpg
culture_politics,http://www.youtube.com/watch?v=Yj4dbjfc4hg,1276,"0,0,0,0,0",0,/static/snapshots/l/url1276.jpg
business,http://www.moolanomy.com/181/7-steps-debt-reduction-illustrated/,1277,"0,0,0,0,0",0,/static/snapshots/l/url1277.jpg
business,http://www.harringtonbrooks.co.uk/finances/reduce-personal-debt/,1278,"0,0,0,0,0",0,/static/snapshots/l/url1278.jpg
business,http://www.foxsymes.com.au/articles/Tips-to-Reduce-Credit-Card-Debts,1279,"0,0,0,0,0",0,/static/snapshots/l/url1279.jpg
business,http://www.incharge.org/faqs/faqs-about-debt/reducing-credit-card-debt,1280,"0,0,0,0,0",0,/static/snapshots/l/url1280.jpg
business,http://today.msnbc.msn.com/id/40912516/ns/today-money/t/start-year-right-tackling-credit-card-debt/,1281,"0,0,0,0,0",0,/static/snapshots/l/url1281.jpg
business,http://budgeting.thenest.com/reduce-credit-card-debt/,1282,"0,0,0,0,0",0,/static/snapshots/l/url1282.jpg
business,http://www.credit.com/products/debt/Debt-Reduction-Do-It-Yourself.jsp,1283,"0,0,0,0,0",0,/static/snapshots/l/url1283.jpg
business,http://www.businessblogshub.com/2010/10/how-to-reduce-credit-card-debt/,1284,"0,0,0,0,0",0,/static/snapshots/l/url1284.jpg
business,http://www.hsbc.com.sg/1/2/miscellaneous/personal/cards/card-information/hsbc-misc-personal-cards-info-tips,1285,"0,0,0,0,0",0,/static/snapshots/l/url1285.jpg
business,http://beginnersinvest.about.com/od/creditcarddebt/,1286,"0,0,0,0,0",0,/static/snapshots/l/url1286.jpg
business,http://goodcents.pocketsmith.com/money-management/how-to-reduce-credit-card-debt/,1287,"0,0,0,0,0",0,/static/snapshots/l/url1287.jpg
business,http://www.life-insurance-free-quote.com/life-insurance/personal-debt-relief-how-to-reduce-and-eliminate-debt-interest-credit-card,1288,"0,0,0,0,0",0,/static/snapshots/l/url1288.jpg
science_technology,http://articles.economictimes.indiatimes.com/2011-09-11/news/30142390_1_turmoil-gold-gold-prices-gold-market,1289,"0,0,0,0,0",0,/static/snapshots/l/url1289.jpg
business,http://themoneyguy.hubpages.com/hub/Is-this-a-good-time-to-buy-gold,1290,"0,0,0,0,0",0,/static/snapshots/l/url1290.jpg
business,http://www.getmoneyrich.com/is-it-a-good-time-to-invest-in-gold-and-silver/,1291,"0,0,0,0,0",0,/static/snapshots/l/url1291.jpg
business,http://www.investopedia.com/financial-edge/0611/Why-You-Should-Not-Invest-In-Gold-In-2011.aspx,1292,"0,0,0,0,0",0,/static/snapshots/l/url1292.jpg
business,http://www.bankrate.com/finance/debt/is-it-time-to-buy-gold--1.aspx,1293,"0,0,0,0,0",0,/static/snapshots/l/url1293.jpg
business,http://www.goldsenze.com/qa-is-it-good-time-to-invest-in-gold-righ-now-or-it-will-go-down/,1294,"0,0,0,0,0",0,/static/snapshots/l/url1294.jpg
business,http://www.savvywomeninvesting.com/519,1295,"0,0,0,0,0",0,/static/snapshots/l/url1295.jpg
business,http://www.moneywise.co.uk/news/2011-08-24/now-good-time-to-invest-gold,1296,"0,0,0,0,0",0,/static/snapshots/l/url1296.jpg
business,http://www.rediff.com/money/report/chat-transcript-is-this-a-good-time-to-invest-in-gold/20100423.htm,1297,"0,0,0,0,0",0,/static/snapshots/l/url1297.jpg
business,http://www.refinedinvestments.com/2011/06/28/why-is-it-the-right-time-to-invest-in-gold/,1298,"0,0,0,0,0",0,/static/snapshots/l/url1298.jpg
business,http://money.stackexchange.com/questions/10267/when-is-a-good-time-to-invest-in-gold-in-what-situations-is-the-price-of-gold-l,1299,"0,0,0,0,0",0,/static/snapshots/l/url1299.jpg
business,http://businesstoday.intoday.in/story/gold-silver-prices-do-not-invest-in-gold-silver/1/21992.html,1300,"0,0,0,0,0",0,/static/snapshots/l/url1300.jpg
arts_entertainment,http://answers.yahoo.com/question/index?qid=20110928124627AA6D9HC,1301,"0,0,0,0,0",0,/static/snapshots/l/url1301.jpg
business,http://askville.amazon.com/time-invest-GOLD/AnswerViewer.do?requestId=85643448,1302,"0,0,0,0,0",0,/static/snapshots/l/url1302.jpg
business,http://www.goldsenze.com/is-this-a-good-time-to-invest-in-gold-2/,1303,"0,0,0,0,0",0,/static/snapshots/l/url1303.jpg
business,http://www.pennsylvania.com/articles/1098-now_is_a_good_time_to_invest_in_gold.html,1304,"0,0,0,0,0",0,/static/snapshots/l/url1304.jpg
business,http://lonelyconservative.com/2011/11/now-may-be-a-good-time-to-invest-in-gold/,1305,"0,0,0,0,0",0,/static/snapshots/l/url1305.jpg
business,http://howtoinvestingold.us/?p=8608,1306,"0,0,0,0,0",0,/static/snapshots/l/url1306.jpg
arts_entertainment,http://english.cri.cn/7146/2011/10/14/1942s662795.htm,1307,"0,0,0,0,0",0,/static/snapshots/l/url1307.jpg
business,http://forum.aramcoexpats.com/viewtopic.php?f=28&t=2850,1308,"0,0,0,0,0",0,/static/snapshots/l/url1308.jpg
business,http://zeenews.india.com/business/videos/good-time-to-invest-in-gold_630.html,1309,"0,0,0,0,0",0,/static/snapshots/l/url1309.jpg
culture_politics,http://in.answers.yahoo.com/question/index?qid=20120324111248AAM6wa9,1310,"0,0,0,0,0",0,/static/snapshots/l/url1310.jpg
business,http://www.businessknowledgesource.com/investing/is_gold_a_good_investment_023626.html,1311,"0,0,0,0,0",0,/static/snapshots/l/url1311.jpg
business,http://www.goodreturns.in/personal-finance/investment/2011/06/greece-downgraded-good-time-to-invest-in-gold.html,1312,"0,0,0,0,0",0,/static/snapshots/l/url1312.jpg
business,http://www.icmj.com/article.php?id=142&keywords=What,1313,"0,0,0,0,0",0,/static/snapshots/l/url1313.jpg
computer_internet,http://www.phonesreview.co.uk/2011/04/26/silver-gold-2011-app-good-time-to-invest/,1314,"0,0,0,0,0",0,/static/snapshots/l/url1314.jpg
business,http://www.moneyweek.com/investments/precious-metals-and-gems/gold,1315,"0,0,0,0,0",0,/static/snapshots/l/url1315.jpg
business,http://www.essortment.com/investing-gold-basic-tips-advice-returns-investment-17710.html,1316,"0,0,0,0,0",0,/static/snapshots/l/url1316.jpg
business,http://www.faithandfinance.org/2011/04/is-gold-a-good-investment/,1317,"0,0,0,0,0",0,/static/snapshots/l/url1317.jpg
business,http://www.moneycrashers.com/buying-gold-good-investment/,1318,"0,0,0,0,0",0,/static/snapshots/l/url1318.jpg
business,http://www.youtube.com/watch?v=9IPmRJsAYhg,1319,"0,0,0,0,0",0,/static/snapshots/l/url1319.jpg
business,http://www.investmentu.com/2012/February/is-it-a-good-time-to-invest.html,1320,"0,0,0,0,0",0,/static/snapshots/l/url1320.jpg
gaming,http://buying-gold.goldprice.org/2006/03/when-is-best-time-to-buy-gold.html,1321,"0,0,0,0,0",0,/static/snapshots/l/url1321.jpg
arts_entertainment,http://www.ladygaga.com/news/,1322,"0,0,0,0,0",0,/static/snapshots/l/url1322.jpg
culture_politics,http://entertainment.inquirer.net/?p=41643,1323,"0,0,0,0,0",0,/static/snapshots/l/url1323.jpg
arts_entertainment,http://www.thejakartaglobe.com/jakarta/lady-gaga-permit-still-up-in-the-air-national-police/518789,1324,"0,0,0,0,0",0,/static/snapshots/l/url1324.jpg
arts_entertainment,http://thestar.com.my/news/story.asp?file=/2012/5/20/asia/11324972&sec=asia,1325,"0,0,0,0,0",0,/static/snapshots/l/url1325.jpg
computer_internet,http://twitter.com/Ladygaga,1326,"0,0,0,0,0",0,/static/snapshots/l/url1326.jpg
arts_entertainment,http://perezhilton.com/category/lady-gaga,1327,"0,0,0,0,0",0,/static/snapshots/l/url1327.jpg
arts_entertainment,http://www.last.fm/music/Lady+Gaga,1328,"0,0,0,0,0",0,/static/snapshots/l/url1328.jpg
arts_entertainment,http://ladygaganow.net/,1329,"0,0,0,0,0",0,/static/snapshots/l/url1329.jpg
arts_entertainment,http://www.youtube.com/watch?v=qrO4YZeyl0I,1330,"0,0,0,0,0",0,/static/snapshots/l/url1330.jpg
arts_entertainment,http://www.youtube.com/watch?v=mVEG793G3N4,1331,"0,0,0,0,0",0,/static/snapshots/l/url1331.jpg
arts_entertainment,http://www.youtube.com/watch?v=niqrrmev4mA,1332,"0,0,0,0,0",0,/static/snapshots/l/url1332.jpg
arts_entertainment,http://www.biography.com/people/lady-gaga-481598,1333,"0,0,0,0,0",0,/static/snapshots/l/url1333.jpg
arts_entertainment,http://www.forbes.com/profile/lady-gaga/,1334,"0,0,0,0,0",0,/static/snapshots/l/url1334.jpg
arts_entertainment,http://music.msn.com/music/article.aspx?news=729861,1335,"0,0,0,0,0",0,/static/snapshots/l/url1335.jpg
arts_entertainment,http://music.aol.com/artist/lady-gaga,1336,"0,0,0,0,0",0,/static/snapshots/l/url1336.jpg
culture_politics,http://news.yahoo.com/youths-philippines-protest-against-lady-gaga-090005246.html,1337,"0,0,0,0,0",0,/static/snapshots/l/url1337.jpg
sports,http://www.ladygaga.com/events/,1338,"0,0,0,0,0",0,/static/snapshots/l/url1338.jpg
religion,http://www.ladygaga.com/order/,1339,"0,0,0,0,0",0,/static/snapshots/l/url1339.jpg
sports,http://ladygaga.co.uk/,1340,"0,0,0,0,0",0,/static/snapshots/l/url1340.jpg
culture_politics,"http://www.people.com/people/lady_gaga/0,,,00.html",1341,"0,0,0,0,0",0,/static/snapshots/l/url1341.jpg
arts_entertainment,http://celebrity-gossip.net/lady-gaga,1342,"0,0,0,0,0",0,/static/snapshots/l/url1342.jpg
culture_politics,http://www.youtube.com/user/LadyGagaVEVO,1343,"0,0,0,0,0",0,/static/snapshots/l/url1343.jpg
sports,http://www.huffingtonpost.com/news/lady-gaga,1344,"0,0,0,0,0",0,/static/snapshots/l/url1344.jpg
arts_entertainment,http://www.billboard.com/artist/lady-gaga/1003999,1345,"0,0,0,0,0",0,/static/snapshots/l/url1345.jpg
sports,http://www.ladygaga.com/edgeofglory/,1346,"0,0,0,0,0",0,/static/snapshots/l/url1346.jpg
arts_entertainment,http://www.youtube.com/watch?v=sDPJ-o1leAw,1347,"0,0,0,0,0",0,/static/snapshots/l/url1347.jpg
arts_entertainment,http://www.youtube.com/watch?v=d2smz_1L2_0,1348,"0,0,0,0,0",0,/static/snapshots/l/url1348.jpg
religion,http://www.ladygaga.com/bornthisway/,1349,"0,0,0,0,0",0,/static/snapshots/l/url1349.jpg
arts_entertainment,http://www.ladygaga.com/marrythenight/,1350,"0,0,0,0,0",0,/static/snapshots/l/url1350.jpg
arts_entertainment,http://www.tmz.com/person/lady-gaga/,1351,"0,0,0,0,0",0,/static/snapshots/l/url1351.jpg
arts_entertainment,http://www.youtube.com/watch?v=wagn8Wrmzuc,1352,"0,0,0,0,0",0,/static/snapshots/l/url1352.jpg
arts_entertainment,http://www.ladygaga.com.au/,1353,"0,0,0,0,0",0,/static/snapshots/l/url1353.jpg
recreation,http://twitpic.com/photos/ladygaga,1354,"0,0,0,0,0",0,/static/snapshots/l/url1354.jpg
arts_entertainment,http://www.mtv.co.uk/artists/lady-gaga,1355,"0,0,0,0,0",0,/static/snapshots/l/url1355.jpg
arts_entertainment,http://www.thehollywoodgossip.com/stars/lady-gaga/,1356,"0,0,0,0,0",0,/static/snapshots/l/url1356.jpg
culture_politics,http://www.huffingtonpost.com/2012/05/16/octomom-bankruptcy-thrown-out_n_1520521.html,1357,"0,0,0,0,0",0,/static/snapshots/l/url1357.jpg
law_crime,http://latimesblogs.latimes.com/lanow/2012/05/octomom-bankruptcy-thrown-out.html,1358,"0,0,0,0,0",0,/static/snapshots/l/url1358.jpg
sports,http://topics.nytimes.com/topics/reference/timestopics/people/s/nadya_suleman/index.html,1359,"0,0,0,0,0",0,/static/snapshots/l/url1359.jpg
culture_politics,http://www.tmz.com/person/octomom/,1360,"0,0,0,0,0",0,/static/snapshots/l/url1360.jpg
arts_entertainment,http://celebrity-gossip.net/nadya-suleman,1361,"0,0,0,0,0",0,/static/snapshots/l/url1361.jpg
recreation,http://www.tmz.com/2012/04/25/octomom-nadya-suleman-house-kids-police-investigation-toilets/,1362,"0,0,0,0,0",0,/static/snapshots/l/url1362.jpg
culture_politics,http://www.youtube.com/watch?v=FZJQOMLVe5U,1363,"0,0,0,0,0",0,/static/snapshots/l/url1363.jpg
culture_politics,http://www.youtube.com/watch?v=LbugG4GNDsA,1364,"0,0,0,0,0",0,/static/snapshots/l/url1364.jpg
arts_entertainment,http://gawker.com/nadya-suleman/,1365,"0,0,0,0,0",0,/static/snapshots/l/url1365.jpg
arts_entertainment,http://www.eonline.com/news/octomom_nadya_sulemans_new_movie/314996,1366,"0,0,0,0,0",0,/static/snapshots/l/url1366.jpg
arts_entertainment,http://www.dailymail.co.uk/tvshowbiz/article-2126502/Octomom-Nadya-Suleman-admits-regrets-undergoing-IVF-treatment-octuplets.html,1367,"0,0,0,0,0",0,/static/snapshots/l/url1367.jpg
culture_politics,http://jezebel.com/nadya-suleman/,1368,"0,0,0,0,0",0,/static/snapshots/l/url1368.jpg
culture_politics,"http://www.people.com/people/article/0,,20591759,00.html",1369,"0,0,0,0,0",0,/static/snapshots/l/url1369.jpg
sports,http://www.chicagotribune.com/topic/social-issues/family/nadya-suleman-PECLB0004513.topic,1370,"0,0,0,0,0",0,/static/snapshots/l/url1370.jpg
arts_entertainment,http://www.youtube.com/watch?v=ZRfti6XE99o,1371,"0,0,0,0,0",0,/static/snapshots/l/url1371.jpg
law_crime,http://www.youtube.com/watch?v=-FQBv7n8aqs,1372,"0,0,0,0,0",0,/static/snapshots/l/url1372.jpg
arts_entertainment,http://news.softpedia.com/news/Octomom-Nadya-Suleman-Rips-into-Tanning-Mom-Patricia-Krenticil-Video-269381.shtml,1373,"0,0,0,0,0",0,/static/snapshots/l/url1373.jpg
business,http://www.telegraph.co.uk/news/worldnews/northamerica/usa/9237718/Octomom-Nadya-Suleman-files-for-bankruptcy.html,1374,"0,0,0,0,0",0,/static/snapshots/l/url1374.jpg
arts_entertainment,http://www.usmagazine.com/celebrities/nadya-suleman,1375,"0,0,0,0,0",0,/static/snapshots/l/url1375.jpg
arts_entertainment,http://perezhilton.com/category/octo-mom,1376,"0,0,0,0,0",0,/static/snapshots/l/url1376.jpg
law_crime,http://latimesblogs.latimes.com/lanow/2012/05/octomom-nadya-suleman-ive-hit-rock-bottom-with-bankruptcy.html,1377,"0,0,0,0,0",0,/static/snapshots/l/url1377.jpg
computer_internet,http://www.facebook.com/pages/Nadya-Suleman/72432586514,1378,"0,0,0,0,0",0,/static/snapshots/l/url1378.jpg
law_crime,http://www.nydailynews.com/news/national/octomom-nadya-suleman-bankruptcy-case-thrown-court-failing-file-documents-article-1.1078941,1379,"0,0,0,0,0",0,/static/snapshots/l/url1379.jpg
computer_internet,http://www.nadyasuleman.net/,1380,"0,0,0,0,0",0,/static/snapshots/l/url1380.jpg
culture_politics,http://www.oprah.com/oprahshow/Experience-a-Day-in-the-Life-of-Nadya-Suleman-Video_1,1381,"0,0,0,0,0",0,/static/snapshots/l/url1381.jpg
culture_politics,http://blog.zap2it.com/pop2it/2012/04/octomom-nadya-suleman-files-for-bankruptcy.html,1382,"0,0,0,0,0",0,/static/snapshots/l/url1382.jpg
arts_entertainment,http://articles.cnn.com/keyword/nadya-suleman,1383,"0,0,0,0,0",0,/static/snapshots/l/url1383.jpg
culture_politics,http://www.thehollywoodgossip.com/videos/nadya-suleman-on-today/,1384,"0,0,0,0,0",0,/static/snapshots/l/url1384.jpg
culture_politics,http://abclocal.go.com/kabc/story?section=news/local/orange_county&id=8641681,1385,"0,0,0,0,0",0,/static/snapshots/l/url1385.jpg
arts_entertainment,http://gossipcenter.com/nadya-suleman,1386,"0,0,0,0,0",0,/static/snapshots/l/url1386.jpg
arts_entertainment,http://the-nadya-suleman-family.blogspot.com/,1387,"0,0,0,0,0",0,/static/snapshots/l/url1387.jpg
arts_entertainment,http://content.usatoday.com/topics/topic/People/Private+Citizens/Nadya+Suleman?csp=ftsmpt,1388,"0,0,0,0,0",0,/static/snapshots/l/url1388.jpg
computer_internet,http://twitter.com/#!/MissOctomom,1389,"0,0,0,0,0",0,/static/snapshots/l/url1389.jpg
culture_politics,"http://www.ktla.com/news/landing/ktla-octomom-child-services,0,4921391.story",1390,"0,0,0,0,0",0,/static/snapshots/l/url1390.jpg
arts_entertainment,http://floydlandis.com/,1391,"0,0,0,0,0",0,/static/snapshots/l/url1391.jpg
culture_politics,http://sports.espn.go.com/oly/cycling/news/story?id=5203604,1392,"0,0,0,0,0",0,/static/snapshots/l/url1392.jpg
culture_politics,http://espn.go.com/olympics/cycling/story/_/id/7858773/floyd-landis-fund-being-investigated-federal-authorities,1393,"0,0,0,0,0",0,/static/snapshots/l/url1393.jpg
computer_internet,http://www.usatoday.com/sports/cycling/story/2011-11-10/floyd-landis-convicted/51152204/1,1394,"0,0,0,0,0",0,/static/snapshots/l/url1394.jpg
sports,http://www.usatoday.com/sports/cycling/story/2012-04-27/reports-landis-under-federal-investigation/54580074/1,1395,"0,0,0,0,0",0,/static/snapshots/l/url1395.jpg
sports,http://www.cyclingnews.com/news/could-floyd-landis-face-fraud-charges,1396,"0,0,0,0,0",0,/static/snapshots/l/url1396.jpg
arts_entertainment,http://ouch1.com/floyd,1397,"0,0,0,0,0",0,/static/snapshots/l/url1397.jpg
sports,http://www.nydailynews.com/topics/Floyd%20Landis,1398,"0,0,0,0,0",0,/static/snapshots/l/url1398.jpg
sports,http://www.huffingtonpost.com/graham-bensinger/floyd-landis-lance-armstrong-_b_904123.html,1399,"0,0,0,0,0",0,/static/snapshots/l/url1399.jpg
arts_entertainment,http://online.wsj.com/article/SB10001424052748703691804575255410855321120.html,1400,"0,0,0,0,0",0,/static/snapshots/l/url1400.jpg
culture_politics,http://msn.foxsports.com/cycling/story/Floyd-Landis-under-federal-investigation-042612,1401,"0,0,0,0,0",0,/static/snapshots/l/url1401.jpg
computer_internet,http://articles.businessinsider.com/2011-06-28/sports/30031364_1_fake-twitter-accounts-floyd-landis-fake-names,1402,"0,0,0,0,0",0,/static/snapshots/l/url1402.jpg
arts_entertainment,http://www.cbsnews.com/2100-500290_162-6501643.html,1403,"0,0,0,0,0",0,/static/snapshots/l/url1403.jpg
arts_entertainment,http://www.biography.com/people/floyd-landis-201313,1404,"0,0,0,0,0",0,/static/snapshots/l/url1404.jpg
health,http://velonews.competitor.com/2011/12/news/floyd-landis-responds-to-wada-officials-apparent-support-for-his-charges_199303,1405,"0,0,0,0,0",0,/static/snapshots/l/url1405.jpg
computer_internet,http://twitter.com/#!/fakefloydlandis,1406,"0,0,0,0,0",0,/static/snapshots/l/url1406.jpg
sports,http://www.guardian.co.uk/sport/2011/may/20/floyd-landis-tyler-hamilton-lance-armstrong,1407,"0,0,0,0,0",0,/static/snapshots/l/url1407.jpg
arts_entertainment,http://www.youtube.com/watch?v=UHCRhzrSRA0,1408,"0,0,0,0,0",0,/static/snapshots/l/url1408.jpg
sports,http://www.nytimes.com/2010/05/21/sports/cycling/21landis.html?pagewanted=all,1409,"0,0,0,0,0",0,/static/snapshots/l/url1409.jpg
sports,http://articles.nydailynews.com/2010-12-19/sports/27084803_1_cycling-rock-racing-doping,1410,"0,0,0,0,0",0,/static/snapshots/l/url1410.jpg
arts_entertainment,http://abcnews.go.com/Nightline/floyd-landis-nightline-interview/story?id=11226456,1411,"0,0,0,0,0",0,/static/snapshots/l/url1411.jpg
arts_entertainment,http://www.cyclingnews.com/news/floyd-landis-calls-for-legalised-doping,1412,"0,0,0,0,0",0,/static/snapshots/l/url1412.jpg
sports,http://www.infoplease.com/biography/var/floydlandis.html,1413,"0,0,0,0,0",0,/static/snapshots/l/url1413.jpg
sports,http://www.outsideonline.com/outdoor-adventure/biking/road-biking/The-Twitter-War-Against-Lance-Armstrong.html?page=all,1414,"0,0,0,0,0",0,/static/snapshots/l/url1414.jpg
sports,http://sports.yahoo.com/video/player/news/Graham_Bensinger_InDepth/25954415,1415,"0,0,0,0,0",0,/static/snapshots/l/url1415.jpg
science_technology,http://landiscase.wikispaces.com/,1416,"0,0,0,0,0",0,/static/snapshots/l/url1416.jpg
sports,http://www.topendsports.com/sport/cycling/profiles/landis-floyd.htm,1417,"0,0,0,0,0",0,/static/snapshots/l/url1417.jpg
sports,http://neilbrowne.com/tag/floyd-landis/,1418,"0,0,0,0,0",0,/static/snapshots/l/url1418.jpg
sports,http://www.stuff.co.nz/sport/other-sports/6820618/Cyclist-Floyd-Landis-investigated-for-fraud,1419,"0,0,0,0,0",0,/static/snapshots/l/url1419.jpg
sports,http://road.cc/content/news/57373-floyd-landis-defence-fund-centre-federal-fraud-probe,1420,"0,0,0,0,0",0,/static/snapshots/l/url1420.jpg
arts_entertainment,http://sportsillustrated.cnn.com/2010/writers/jeff_pearlman/05/21/landis/index.html,1421,"0,0,0,0,0",0,/static/snapshots/l/url1421.jpg
computer_internet,http://twitter.com/#!/ADAMLAMBERT,1422,"0,0,0,0,0",0,/static/snapshots/l/url1422.jpg
arts_entertainment,http://neonlimelight.com/2012/05/19/video-adam-lambert-offers-sneak-peek-of-never-close-our-eyes-video/,1423,"0,0,0,0,0",0,/static/snapshots/l/url1423.jpg
arts_entertainment,http://www.winnipegfreepress.com/arts-and-life/entertainment/music/pop-and-rock-152135245.html,1424,"0,0,0,0,0",0,/static/snapshots/l/url1424.jpg
arts_entertainment,http://stylenews.peoplestylewatch.com/2012/05/18/what-inspired-adam-lamberts-latest-hair-look/,1425,"0,0,0,0,0",0,/static/snapshots/l/url1425.jpg
arts_entertainment,http://www.hitfix.com/blogs/the-beat-goes-on/posts/adam-lambert-trespasses-into-the-top-spot-on-the-billboard-200,1426,"0,0,0,0,0",0,/static/snapshots/l/url1426.jpg
arts_entertainment,http://perezhilton.com/category/adam-lambert,1427,"0,0,0,0,0",0,/static/snapshots/l/url1427.jpg
recreation,http://www.facebook.com/AdamLambert,1428,"0,0,0,0,0",0,/static/snapshots/l/url1428.jpg
arts_entertainment,http://m.thehollywoodgossip.com/stars/adam-lambert/,1429,"0,0,0,0,0",0,/static/snapshots/l/url1429.jpg
arts_entertainment,http://www.youtube.com/watch?v=Lg31XQR22zg,1430,"0,0,0,0,0",0,/static/snapshots/l/url1430.jpg
arts_entertainment,http://www.youtube.com/watch?v=pmdQ_52gG1k,1431,"0,0,0,0,0",0,/static/snapshots/l/url1431.jpg
arts_entertainment,http://www.justjared.com/2012/05/18/adam-lambert-never-close-our-eyes-on-american-idol/,1432,"0,0,0,0,0",0,/static/snapshots/l/url1432.jpg
arts_entertainment,http://www.hollywoodlife.com/2012/05/17/adam-lambert-never-close-our-eyes-performance-american-idol-season-11-video/,1433,"0,0,0,0,0",0,/static/snapshots/l/url1433.jpg
arts_entertainment,http://www.youtube.com/watch?v=A_QVknV-M6U,1434,"0,0,0,0,0",0,/static/snapshots/l/url1434.jpg
arts_entertainment,http://music.yahoo.com/blogs/reality-rocks/adam-lambert-offers-advice-phillip-jessica-coyly-hints-073451138.html,1435,"0,0,0,0,0",0,/static/snapshots/l/url1435.jpg
arts_entertainment,http://idolator.com/6347011/adam-lambert-never-close-our-eyes-review-revue,1436,"0,0,0,0,0",0,/static/snapshots/l/url1436.jpg
arts_entertainment,http://www.aceshowbiz.com/news/view/00050672.html,1437,"0,0,0,0,0",0,/static/snapshots/l/url1437.jpg
arts_entertainment,http://preorder.adamofficial.com/,1438,"0,0,0,0,0",0,/static/snapshots/l/url1438.jpg
arts_entertainment,http://www.vh1.com/artists/az/lambert_adam_american_idol_/artist.jhtml,1439,"0,0,0,0,0",0,/static/snapshots/l/url1439.jpg
arts_entertainment,http://celebrity-gossip.net/adam-lambert,1440,"0,0,0,0,0",0,/static/snapshots/l/url1440.jpg
arts_entertainment,http://music.aol.com/artist/adam-lambert,1441,"0,0,0,0,0",0,/static/snapshots/l/url1441.jpg
arts_entertainment,http://omg.yahoo.com/adam-lambert/,1442,"0,0,0,0,0",0,/static/snapshots/l/url1442.jpg
arts_entertainment,http://www.theinsider.com/music/51196_Adam_Lambert_Trespassing_Tour_New_Details/index.html,1443,"0,0,0,0,0",0,/static/snapshots/l/url1443.jpg
